,#,player,Unnamed: 2,Date of birth / Age,Nat.,Market value
34,,Manuel PrietlM. Prietl,,,,
35,,Defensive Midfield,,,,
36,16.0,Fabian KunzeF. KunzeDefensive Midfield,Fabian Kunze,"Jun 14, 1998 (23)",,€1.00m
37,,Fabian KunzeF. Kunze,,,,
38,,Defensive Midfield,,,,
39,8.0,Alessandro SchöpfA. SchöpfCentral Midfield,Alessandro Schöpf,"Feb 7, 1994 (28)",,€2.50m
40,,Alessandro SchöpfA. Schöpf,,,,
41,,Central Midfield,,,,
42,17.0,Burak InceB. InceCentral Midfield,Burak Ince,"Jan 20, 2004 (18)",,€2.50m
43,,Burak InceB. Ince,,,,
44,,Central Midfield,,,,
45,39.0,Sebastian VasiliadisS. VasiliadisCentral Midfield,Sebastian Vasiliadis,"Oct 4, 1997 (24)",,€2.00m
46,,Sebastian VasiliadisS. Vasiliadis,,,,
47,,Central Midfield,,,,
48,7.0,Gonzalo CastroG. Castro Central Midfield,Gonzalo Castro,"Jun 11, 1987 (34)",,€900Th.
49,,Gonzalo CastroG. Castro,,,,
50,,Central Midfield,,,,
51,11.0,Masaya OkugawaM. OkugawaAttacking Midfield,Masaya Okugawa,"Apr 14, 1996 (26)",,€5.00m
52,,Masaya OkugawaM. Okugawa,,,,
53,,Attacking Midfield,,,,
54,37.0,Vladislav ChernyV. ChernyAttacking Midfield,Vladislav Cherny,"Jun 21, 2003 (18)",,€100Th.
55,,Vladislav ChernyV. Cherny,,,,
56,,Attacking Midfield,,,,
57,21.0,Robin HackR. HackLeft Winger,Robin Hack,"Aug 27, 1998 (23)",,€2.30m
58,,Robin HackR. Hack,,,,
59,,Left Winger,,,,
60,20.0,Patrick WimmerP. WimmerRight Winger,Patrick Wimmer,"May 30, 2001 (21)",,€8.00m
61,,Patrick WimmerP. Wimmer,,,,
62,,Right Winger,,,,
63,10.0,Bryan LasmeB. LasmeRight Winger,Bryan Lasme,"Nov 14, 1998 (23)",,€1.80m
64,,Bryan LasmeB. Lasme,,,,
65,,Right Winger,,,,
66,18.0,Florian KrügerF. Krüger Centre-Forward,Florian Krüger,"Feb 13, 1999 (23)",,€2.50m
67,,Florian KrügerF. Krüger,,,,
68,,Centre-Forward,,,,
69,23.0,Janni SerraJ. SerraCentre-Forward,Janni Serra,"Mar 13, 1998 (24)",,€1.80m
70,,Janni SerraJ. Serra,,,,
71,,Centre-Forward,,,,
72,9.0,Fabian KlosF. Klos Centre-Forward,Fabian Klos,"Dec 2, 1987 (34)",,€400Th.
73,,Fabian KlosF. Klos,,,,
74,,Centre-Forward,,,,
0,1.0,Alexander SchwolowA. Schwolow Goalkeeper,Alexander Schwolow,"Jun 2, 1992 (30)",,€3.50m
1,,Alexander SchwolowA. Schwolow,,,,
2,,Goalkeeper,,,,
3,32.0,Oliver ChristensenO. ChristensenGoalkeeper,Oliver Christensen,"Mar 22, 1999 (23)",,€1.50m
4,,Oliver ChristensenO. Christensen,,,,
5,,Goalkeeper,,,,
6,22.0,Rune JarsteinR. JarsteinGoalkeeper,Rune Jarstein,"Sep 29, 1984 (37)",,€400Th.
7,,Rune JarsteinR. Jarstein,,,,
8,,Goalkeeper,,,,
9,37.0,Marcel LotkaM. LotkaGoalkeeper,Marcel Lotka,"May 25, 2001 (21)",,€400Th.
10,,Marcel LotkaM. Lotka,,,,
11,,Goalkeeper,,,,
12,12.0,Nils-Jonathan KörberN. KörberGoalkeeper,Nils-Jonathan Körber,"Nov 13, 1996 (25)",,€300Th.
13,,Nils-Jonathan KörberN. Körber,,,,
14,,Goalkeeper,,,,
15,5.0,Niklas StarkN. StarkCentre-Back,Niklas Stark,"Apr 14, 1995 (27)",,€7.50m
16,,Niklas StarkN. Stark,,,,
17,,Centre-Back,,,,
18,20.0,Marc Oliver KempfM. KempfCentre-Back,Marc Oliver Kempf,"Jan 28, 1995 (27)",,€5.50m
19,,Marc Oliver KempfM. Kempf,,,,
20,,Centre-Back,,,,
21,31.0,Márton DárdaiM. DárdaiCentre-Back,Márton Dárdai,"Feb 12, 2002 (20)",,€5.00m
22,,Márton DárdaiM. Dárdai,,,,
23,,Centre-Back,,,,
24,4.0,Dedryck BoyataD. Boyata Centre-Back,Dedryck Boyata,"Nov 28, 1990 (31)",,€3.50m
25,,Dedryck BoyataD. Boyata,,,,
26,,Centre-Back,,,,
27,44.0,Linus GechterL. GechterCentre-Back,Linus Gechter,"Feb 27, 2004 (18)",,€3.50m
28,,Linus GechterL. Gechter,,,,
29,,Centre-Back,,,,
30,17.0,Maximilian MittelstädtM. MittelstädtLeft-Back,Maximilian Mittelstädt,"Mar 18, 1997 (25)",,€4.50m
31,,Maximilian MittelstädtM. Mittelstädt,,,,
32,,Left-Back,,,,
33,3.0,Fredrik André BjörkanF. BjörkanLeft-Back,Fredrik André Björkan,"Aug 21, 1998 (23)",,€2.50m
34,,Fredrik André BjörkanF. Björkan,,,,
35,,Left-Back,,,,
36,21.0,Marvin PlattenhardtM. PlattenhardtLeft-Back,Marvin Plattenhardt,"Jan 26, 1992 (30)",,€2.00m
37,,Marvin PlattenhardtM. Plattenhardt,,,,
38,,Left-Back,,,,
39,13.0,Lukas KlünterL. KlünterRight-Back,Lukas Klünter,"May 26, 1996 (26)",,€1.80m
40,,Lukas KlünterL. Klünter,,,,
41,,Right-Back,,,,
42,2.0,Peter PekarikP. PekarikRight-Back,Peter Pekarik,"Oct 30, 1986 (35)",,€800Th.
43,,Peter PekarikP. Pekarik,,,,
44,,Right-Back,,,,
45,29.0,Lucas TousartL. Tousart Defensive Midfield,Lucas Tousart,"Apr 29, 1997 (25)",,€8.00m
46,,Lucas TousartL. Tousart,,,,
47,,Defensive Midfield,,,,
48,18.0,Santiago AscacíbarS. AscacíbarDefensive Midfield,Santiago Ascacíbar,"Feb 25, 1997 (25)",,€7.50m
49,,Santiago AscacíbarS. Ascacíbar,,,,
50,,Defensive Midfield,,,,
51,8.0,Suat SerdarS. SerdarCentral Midfield,Suat Serdar,"Apr 11, 1997 (25)",,€9.00m
52,,Suat SerdarS. Serdar,,,,
53,,Central Midfield,,,,
54,10.0,Jurgen EkkelenkampJ. EkkelenkampCentral Midfield,Jurgen Ekkelenkamp,"Apr 5, 2000 (22)",,€3.50m
55,,Jurgen EkkelenkampJ. Ekkelenkamp,,,,
56,,Central Midfield,,,,
57,6.0,Vladimir DaridaV. DaridaCentral Midfield,Vladimir Darida,"Aug 8, 1990 (31)",,€3.20m
58,,Vladimir DaridaV. Darida,,,,
59,,Central Midfield,,,,
60,40.0,Jonas MichelbrinkJ. MichelbrinkCentral Midfield,Jonas Michelbrink,"Jun 23, 2001 (20)",,€500Th.
61,,Jonas MichelbrinkJ. Michelbrink,,,,
62,,Central Midfield,,,,
63,27.0,Kevin-Prince BoatengK. BoatengAttacking Midfield,Kevin-Prince Boateng,"Mar 6, 1987 (35)",,€900Th.
64,,Kevin-Prince BoatengK. Boateng,,,,
65,,Attacking Midfield,,,,
66,11.0,Myziane MaolidaM. MaolidaLeft Winger,Myziane Maolida,"Feb 14, 1999 (23)",,€4.50m
67,,Myziane MaolidaM. Maolida,,,,
68,,Left Winger,,,,
69,46.0,Anton KadeA. Kade Left Winger,Anton Kade,"Jan 17, 2004 (18)",,€500Th.
70,,Anton KadeA. Kade,,,,
71,,Left Winger,,,,
72,23.0,Marco RichterM. RichterRight Winger,Marco Richter,"Nov 24, 1997 (24)",,€7.00m
73,,Marco RichterM. Richter,,,,
74,,Right Winger,,,,
75,28.0,Kelian NsonaK. Nsona Right Winger,Kelian Nsona,"May 11, 2002 (20)",,€1.20m
76,,Kelian NsonaK. Nsona,,,,
77,,Right Winger,,,,
78,30.0,Dong-jun LeeD. Lee Right Winger,Dong-jun Lee,"Feb 1, 1997 (25)",,€1.20m
79,,Dong-jun LeeD. Lee,,,,
80,,Right Winger,,,,
81,19.0,Stevan JoveticS. JoveticCentre-Forward,Stevan Jovetic,"Nov 2, 1989 (32)",,€3.00m
82,,Stevan JoveticS. Jovetic,,,,
83,,Centre-Forward,,,,
84,7.0,Davie SelkeD. Selke Centre-Forward,Davie Selke,"Jan 20, 1995 (27)",,€1.80m
85,,Davie SelkeD. Selke,,,,
86,,Centre-Forward,,,,
87,14.0,Ishak BelfodilI. BelfodilCentre-Forward,Ishak Belfodil,"Jan 12, 1992 (30)",,€1.70m
88,,Ishak BelfodilI. Belfodil,,,,
89,,Centre-Forward,,,,
90,24.0,Luca WollschlägerL. WollschlägerCentre-Forward,Luca Wollschläger,"Feb 8, 2003 (19)",,
91,,Luca WollschlägerL. Wollschläger,,,,
92,,Centre-Forward,,,,
0,26.0,Andreas LindeA. LindeGoalkeeper,Andreas Linde,"Jul 24, 1993 (28)",,€800Th.
1,,Andreas LindeA. Linde,,,,
2,,Goalkeeper,,,,
3,30.0,Sascha BurchertS. BurchertGoalkeeper,Sascha Burchert,"Oct 30, 1989 (32)",,€450Th.
4,,Sascha BurchertS. Burchert,,,,
5,,Goalkeeper,,,,
6,1.0,Marius FunkM. FunkGoalkeeper,Marius Funk,"Jan 1, 1996 (26)",,€300Th.
7,,Marius FunkM. Funk,,,,
8,,Goalkeeper,,,,
9,25.0,Leon SchaffranL. SchaffranGoalkeeper,Leon Schaffran,"Jul 31, 1998 (23)",,€125Th.
10,,Leon SchaffranL. Schaffran,,,,
11,,Goalkeeper,,,,
12,41.0,Lasse SchulzL. SchulzGoalkeeper,Lasse Schulz,"Mar 29, 2003 (19)",,€125Th.
13,,Lasse SchulzL. Schulz,,,,
14,,Goalkeeper,,,,
15,4.0,Maximilian BauerM. BauerCentre-Back,Maximilian Bauer,"Feb 9, 2000 (22)",,€2.00m
16,,Maximilian BauerM. Bauer,,,,
17,,Centre-Back,,,,
18,24.0,Nick ViergeverN. ViergeverCentre-Back,Nick Viergever,"Aug 3, 1989 (32)",,€1.00m
19,,Nick ViergeverN. Viergever,,,,
20,,Centre-Back,,,,
21,23.0,Gideon JungG. JungCentre-Back,Gideon Jung,"Sep 12, 1994 (27)",,€700Th.
22,,Gideon JungG. Jung,,,,
23,,Centre-Back,,,,
24,32.0,Abdourahmane BarryA. BarryCentre-Back,Abdourahmane Barry,"Feb 21, 2000 (22)",,€300Th.
25,,Abdourahmane BarryA. Barry,,,,
26,,Centre-Back,,,,
27,19.0,Oliver FobassamO. FobassamCentre-Back,Oliver Fobassam,"Apr 6, 2003 (19)",,€200Th.
28,,Oliver FobassamO. Fobassam,,,,
29,,Centre-Back,,,,
30,15.0,Jetro WillemsJ. WillemsLeft-Back,Jetro Willems,"Mar 30, 1994 (28)",,€1.50m
31,,Jetro WillemsJ. Willems,,,,
32,,Left-Back,,,,
33,27.0,Luca ItterL. ItterLeft-Back,Luca Itter,"Jan 5, 1999 (23)",,€1.30m
34,,Luca ItterL. Itter,,,,
35,,Left-Back,,,,
36,18.0,Marco MeyerhöferM. Meyerhöfer Right-Back,Marco Meyerhöfer,"Nov 18, 1995 (26)",,€2.20m
37,,Marco MeyerhöferM. Meyerhöfer,,,,
38,,Right-Back,,,,
39,2.0,Simon AstaS. AstaRight-Back,Simon Asta,"Jan 25, 2001 (21)",,€600Th.
40,,Simon AstaS. Asta,,,,
41,,Right-Back,,,,
42,13.0,Max ChristiansenM. ChristiansenDefensive Midfield,Max Christiansen,"Sep 25, 1996 (25)",,€1.50m
43,,Max ChristiansenM. Christiansen,,,,
44,,Defensive Midfield,,,,
45,22.0,Sebastian GriesbeckS. GriesbeckDefensive Midfield,Sebastian Griesbeck,"Oct 3, 1990 (31)",,€800Th.
46,,Sebastian GriesbeckS. Griesbeck,,,,
47,,Defensive Midfield,,,,
48,33.0,Paul SeguinP. SeguinCentral Midfield,Paul Seguin,"Mar 29, 1995 (27)",,€2.20m
49,,Paul SeguinP. Seguin,,,,
50,,Central Midfield,,,,
51,37.0,Julian GreenJ. GreenCentral Midfield,Julian Green,"Jun 6, 1995 (27)",,€1.20m
52,,Julian GreenJ. Green,,,,
53,,Central Midfield,,,,
54,20.0,Tobias RaschlT. RaschlCentral Midfield,Tobias Raschl,"Feb 21, 2000 (22)",,€600Th.
55,,Tobias RaschlT. Raschl,,,,
56,,Central Midfield,,,,
57,21.0,Timothy TillmanT. TillmanAttacking Midfield,Timothy Tillman,"Jan 4, 1999 (23)",,€1.80m
58,,Timothy TillmanT. Tillman,,,,
59,,Attacking Midfield,,,,
60,28.0,Jeremy DudziakJ. DudziakAttacking Midfield,Jeremy Dudziak,"Aug 28, 1995 (26)",,€1.80m
61,,Jeremy DudziakJ. Dudziak,,,,
62,,Attacking Midfield,,,,
63,40.0,Jamie LewelingJ. LewelingSecond Striker,Jamie Leweling,"Feb 26, 2001 (21)",,€4.50m
64,,Jamie LewelingJ. Leweling,,,,
65,,Second Striker,,,,
66,10.0,Branimir HrgotaB. Hrgota Centre-Forward,Branimir Hrgota,"Jan 12, 1993 (29)",,€2.00m
67,,Branimir HrgotaB. Hrgota,,,,
68,,Centre-Forward,,,,
69,9.0,Afimico PululuA. PululuCentre-Forward,Afimico Pululu,"Mar 23, 1999 (23)",,€1.50m
70,,Afimico PululuA. Pululu,,,,
71,,Centre-Forward,,,,
72,16.0,Havard NielsenH. Nielsen Centre-Forward,Havard Nielsen,"Jul 15, 1993 (28)",,€1.20m
73,,Havard NielsenH. Nielsen,,,,
74,,Centre-Forward,,,,
75,17.0,Jessic NgankamJ. NgankamCentre-Forward,Jessic Ngankam,"Jul 20, 2000 (21)",,€1.20m
76,,Jessic NgankamJ. Ngankam,,,,
77,,Centre-Forward,,,,
78,11.0,Dickson AbiamaD. AbiamaCentre-Forward,Dickson Abiama,"Nov 3, 1998 (23)",,€900Th.
79,,Dickson AbiamaD. Abiama,,,,
80,,Centre-Forward,,,,
81,7.0,Robin KehrR. Kehr Centre-Forward,Robin Kehr,"Feb 22, 2000 (22)",,€150Th.
82,,Robin KehrR. Kehr,,,,
83,,Centre-Forward,,,,
