,#,player,Unnamed: 2,Date of birth / Age,Nat.,Market value
21,32.0,Jarrad BranthwaiteJ. BranthwaiteCentre-Back,Jarrad Branthwaite,"Jun 27, 2002 (19)",,€3.00m
22,,Jarrad BranthwaiteJ. Branthwaite,,,,
23,,Centre-Back,,,,
24,19.0,Vitaliy MykolenkoV. MykolenkoLeft-Back,Vitaliy Mykolenko,"May 29, 1999 (23)",,€18.00m
25,,Vitaliy MykolenkoV. Mykolenko,,,,
26,,Left-Back,,,,
27,3.0,Nathan PattersonN. Patterson Right-Back,Nathan Patterson,"Oct 16, 2001 (20)",,€8.00m
28,,Nathan PattersonN. Patterson,,,,
29,,Right-Back,,,,
30,2.0,Jonjoe KennyJ. KennyRight-Back,Jonjoe Kenny,"Mar 15, 1997 (25)",,€4.50m
31,,Jonjoe KennyJ. Kenny,,,,
32,,Right-Back,,,,
33,23.0,Seamus ColemanS. Coleman Right-Back,Seamus Coleman,"Oct 11, 1988 (33)",,€3.50m
34,,Seamus ColemanS. Coleman,,,,
35,,Right-Back,,,,
36,6.0,AllanAllanDefensive Midfield,Allan,"Jan 8, 1991 (31)",,€18.00m
37,,AllanAllan,,,,
38,,Defensive Midfield,,,,
39,16.0,Abdoulaye DoucouréA. DoucouréCentral Midfield,Abdoulaye Doucouré,"Jan 1, 1993 (29)",,€25.00m
40,,Abdoulaye DoucouréA. Doucouré,,,,
41,,Central Midfield,,,,
42,21.0,André GomesA. GomesCentral Midfield,André Gomes,"Jul 30, 1993 (28)",,€20.00m
43,,André GomesA. Gomes,,,,
44,,Central Midfield,,,,
45,26.0,Tom DaviesT. Davies Central Midfield,Tom Davies,"Jun 30, 1998 (23)",,€18.00m
46,,Tom DaviesT. Davies,,,,
47,,Central Midfield,,,,
48,8.0,Fabian DelphF. DelphCentral Midfield,Fabian Delph,"Nov 21, 1989 (32)",,€3.00m
49,,Fabian DelphF. Delph,,,,
50,,Central Midfield,,,,
51,36.0,Dele AlliDele AlliAttacking Midfield,Dele Alli,"Apr 11, 1996 (26)",,€22.00m
52,,Dele AlliDele Alli,,,,
53,,Attacking Midfield,,,,
54,10.0,Gylfi SigurdssonG. Sigurdsson Attacking Midfield,Gylfi Sigurdsson,"Sep 8, 1989 (32)",,
55,,Gylfi SigurdssonG. Sigurdsson,,,,
56,,Attacking Midfield,,,,
57,11.0,Demarai GrayD. GrayLeft Winger,Demarai Gray,"Jun 28, 1996 (25)",,€22.00m
58,,Demarai GrayD. Gray,,,,
59,,Left Winger,,,,
60,17.0,Alex IwobiA. IwobiLeft Winger,Alex Iwobi,"May 3, 1996 (26)",,€18.00m
61,,Alex IwobiA. Iwobi,,,,
62,,Left Winger,,,,
63,24.0,Anthony GordonA. GordonLeft Winger,Anthony Gordon,"Feb 24, 2001 (21)",,€16.00m
64,,Anthony GordonA. Gordon,,,,
65,,Left Winger,,,,
66,34.0,Anwar El GhaziA. El GhaziRight Winger,Anwar El Ghazi,"May 3, 1995 (27)",,€10.00m
67,,Anwar El GhaziA. El Ghazi,,,,
68,,Right Winger,,,,
69,14.0,Andros TownsendA. TownsendRight Winger,Andros Townsend,"Jul 16, 1991 (30)",,€7.00m
70,,Andros TownsendA. Townsend,,,,
71,,Right Winger,,,,
72,7.0,RicharlisonRicharlisonCentre-Forward,Richarlison,"May 10, 1997 (25)",,€50.00m
73,,RicharlisonRicharlison,,,,
74,,Centre-Forward,,,,
75,9.0,Dominic Calvert-LewinD. Calvert-LewinCentre-Forward,Dominic Calvert-Lewin,"Mar 16, 1997 (25)",,€42.00m
76,,Dominic Calvert-LewinD. Calvert-Lewin,,,,
77,,Centre-Forward,,,,
78,33.0,Salomón RondónS. RondónCentre-Forward,Salomón Rondón,"Sep 16, 1989 (32)",,€4.00m
79,,Salomón RondónS. Rondón,,,,
80,,Centre-Forward,,,,
81,28.0,Cenk TosunC. TosunCentre-Forward,Cenk Tosun,"Jun 7, 1991 (31)",,€2.50m
82,,Cenk TosunC. Tosun,,,,
83,,Centre-Forward,,,,
0,1,Illan MeslierI. MeslierGoalkeeper,Illan Meslier,"Mar 2, 2000 (22)",,€20.00m
1,,Illan MeslierI. Meslier,,,,
2,,Goalkeeper,,,,
3,13,Kristoffer KlaessonK. KlaessonGoalkeeper,Kristoffer Klaesson,"Nov 27, 2000 (21)",,€2.00m
4,,Kristoffer KlaessonK. Klaesson,,,,
5,,Goalkeeper,,,,
6,14,Diego LlorenteD. LlorenteCentre-Back,Diego Llorente,"Aug 16, 1993 (28)",,€18.00m
7,,Diego LlorenteD. Llorente,,,,
8,,Centre-Back,,,,
9,5,Robin KochR. KochCentre-Back,Robin Koch,"Jul 17, 1996 (25)",,€17.00m
10,,Robin KochR. Koch,,,,
11,,Centre-Back,,,,
12,21,Pascal StruijkP. StruijkCentre-Back,Pascal Struijk,"Aug 11, 1999 (22)",,€15.00m
13,,Pascal StruijkP. Struijk,,,,
14,,Centre-Back,,,,
15,6,Liam CooperL. Cooper Centre-Back,Liam Cooper,"Aug 30, 1991 (30)",,€7.00m
16,,Liam CooperL. Cooper,,,,
17,,Centre-Back,,,,
18,35,Charlie CresswellC. CresswellCentre-Back,Charlie Cresswell,"Aug 17, 2002 (19)",,€1.00m
19,,Charlie CresswellC. Cresswell,,,,
20,,Centre-Back,,,,
21,3,Junior FirpoJ. FirpoLeft-Back,Junior Firpo,"Aug 22, 1996 (25)",,€12.00m
22,,Junior FirpoJ. Firpo,,,,
23,,Left-Back,,,,
24,-,Leif DavisL. DavisLeft-Back,Leif Davis,"Dec 31, 1999 (22)",,€800Th.
25,,Leif DavisL. Davis,,,,
26,,Left-Back,,,,
27,45,Liam McCarronL. McCarronLeft-Back,Liam McCarron,"Mar 7, 2001 (21)",,€500Th.
28,,Liam McCarronL. McCarron,,,,
29,,Left-Back,,,,
30,33,Leo Fuhr HjeldeL. HjeldeLeft-Back,Leo Fuhr Hjelde,"Aug 26, 2003 (18)",,€300Th.
31,,Leo Fuhr HjeldeL. Hjelde,,,,
32,,Left-Back,,,,
33,2,Luke AylingL. AylingRight-Back,Luke Ayling,"Aug 25, 1991 (30)",,€4.00m
34,,Luke AylingL. Ayling,,,,
35,,Right-Back,,,,
36,15,Stuart DallasS. DallasRight-Back,Stuart Dallas,"Apr 19, 1991 (31)",,€4.00m
37,,Stuart DallasS. Dallas,,,,
38,,Right-Back,,,,
39,-,Cody DramehC. DramehRight-Back,Cody Drameh,"Dec 8, 2001 (20)",,€3.00m
40,,Cody DramehC. Drameh,,,,
41,,Right-Back,,,,
42,23,Kalvin PhillipsK. PhillipsDefensive Midfield,Kalvin Phillips,"Dec 2, 1995 (26)",,€50.00m
43,,Kalvin PhillipsK. Phillips,,,,
44,,Defensive Midfield,,,,
45,43,Mateusz KlichM. KlichCentral Midfield,Mateusz Klich,"Jun 13, 1990 (31)",,€4.00m
46,,Mateusz KlichM. Klich,,,,
47,,Central Midfield,,,,
48,46,Jamie ShackletonJ. ShackletonCentral Midfield,Jamie Shackleton,"Oct 8, 1999 (22)",,€3.00m
49,,Jamie ShackletonJ. Shackleton,,,,
50,,Central Midfield,,,,
51,4,Adam ForshawA. Forshaw Central Midfield,Adam Forshaw,"Oct 8, 1991 (30)",,€2.00m
52,,Adam ForshawA. Forshaw,,,,
53,,Central Midfield,,,,
54,20,Daniel JamesD. JamesLeft Winger,Daniel James,"Nov 10, 1997 (24)",,€18.00m
55,,Daniel JamesD. James,,,,
56,,Left Winger,,,,
57,22,Jack HarrisonJ. HarrisonLeft Winger,Jack Harrison,"Nov 20, 1996 (25)",,€15.00m
58,,Jack HarrisonJ. Harrison,,,,
59,,Left Winger,,,,
60,10,RaphinhaRaphinhaRight Winger,Raphinha,"Dec 14, 1996 (25)",,€45.00m
61,,RaphinhaRaphinha,,,,
62,,Right Winger,,,,
63,-,Ian PovedaI. PovedaRight Winger,Ian Poveda,"Feb 9, 2000 (22)",,€2.00m
64,,Ian PovedaI. Poveda,,,,
65,,Right Winger,,,,
66,38,Crysencio SummervilleC. SummervilleRight Winger,Crysencio Summerville,"Oct 30, 2001 (20)",,€2.00m
67,,Crysencio SummervilleC. Summerville,,,,
68,,Right Winger,,,,
69,19,RodrigoRodrigoSecond Striker,Rodrigo,"Mar 6, 1991 (31)",,€15.00m
70,,RodrigoRodrigo,,,,
71,,Second Striker,,,,
72,11,Tyler RobertsT. RobertsSecond Striker,Tyler Roberts,"Jan 12, 1999 (23)",,€8.00m
73,,Tyler RobertsT. Roberts,,,,
74,,Second Striker,,,,
75,9,Patrick BamfordP. Bamford Centre-Forward,Patrick Bamford,"Sep 5, 1993 (28)",,€20.00m
76,,Patrick BamfordP. Bamford,,,,
77,,Centre-Forward,,,,
78,30,Joe GelhardtJ. GelhardtCentre-Forward,Joe Gelhardt,"May 4, 2002 (20)",,€5.00m
79,,Joe GelhardtJ. Gelhardt,,,,
80,,Centre-Forward,,,,
81,42,Sam GreenwoodS. GreenwoodCentre-Forward,Sam Greenwood,"Jan 26, 2002 (20)",,€500Th.
82,,Sam GreenwoodS. Greenwood,,,,
83,,Centre-Forward,,,,
0,26,Daniel BachmannD. BachmannGoalkeeper,Daniel Bachmann,"Jul 9, 1994 (27)",,€3.00m
1,,Daniel BachmannD. Bachmann,,,,
2,,Goalkeeper,,,,
3,-,Pontus DahlbergP. DahlbergGoalkeeper,Pontus Dahlberg,"Jan 21, 1999 (23)",,€1.20m
4,,Pontus DahlbergP. Dahlberg,,,,
5,,Goalkeeper,,,,
6,1,Ben FosterB. FosterGoalkeeper,Ben Foster,"Apr 3, 1983 (39)",,€300Th.
7,,Ben FosterB. Foster,,,,
8,,Goalkeeper,,,,
9,35,Rob ElliotR. ElliotGoalkeeper,Rob Elliot,"Apr 30, 1986 (36)",,€200Th.
10,,Rob ElliotR. Elliot,,,,
11,,Goalkeeper,,,,
12,5,William Troost-EkongW. Troost-EkongCentre-Back,William Troost-Ekong,"Sep 1, 1993 (28)",,€5.00m
13,,William Troost-EkongW. Troost-Ekong,,,,
14,,Centre-Back,,,,
15,22,SamirSamirCentre-Back,Samir,"Dec 5, 1994 (27)",,€5.00m
16,,SamirSamir,,,,
17,,Centre-Back,,,,
18,13,Nicolas N'KoulouN. N'KoulouCentre-Back,Nicolas N'Koulou,"Mar 27, 1990 (32)",,€4.00m
19,,Nicolas N'KoulouN. N'Koulou,,,,
20,,Centre-Back,,,,
21,27,Christian KabaseleC. KabaseleCentre-Back,Christian Kabasele,"Feb 24, 1991 (31)",,€3.00m
22,,Christian KabaseleC. Kabasele,,,,
23,,Centre-Back,,,,
24,15,Craig CathcartC. CathcartCentre-Back,Craig Cathcart,"Feb 6, 1989 (33)",,€1.50m
25,,Craig CathcartC. Cathcart,,,,
26,,Centre-Back,,,,
27,31,Francisco SierraltaF. SierraltaCentre-Back,Francisco Sierralta,"May 6, 1997 (25)",,€1.50m
28,,Francisco SierraltaF. Sierralta,,,,
29,,Centre-Back,,,,
30,-,Mattie PollockM. PollockCentre-Back,Mattie Pollock,"Sep 28, 2001 (20)",,€250Th.
31,,Mattie PollockM. Pollock,,,,
32,,Centre-Back,,,,
33,14,Hassane KamaraH. KamaraLeft-Back,Hassane Kamara,"Mar 5, 1994 (28)",,€6.00m
34,,Hassane KamaraH. Kamara,,,,
35,,Left-Back,,,,
36,11,Adam MasinaA. MasinaLeft-Back,Adam Masina,"Jan 2, 1994 (28)",,€4.00m
37,,Adam MasinaA. Masina,,,,
38,,Left-Back,,,,
39,3,Danny RoseD. RoseLeft-Back,Danny Rose,"Jul 2, 1990 (31)",,€2.50m
40,,Danny RoseD. Rose,,,,
41,,Left-Back,,,,
42,2,Jeremy NgakiaJ. NgakiaRight-Back,Jeremy Ngakia,"Sep 7, 2000 (21)",,€4.00m
43,,Jeremy NgakiaJ. Ngakia,,,,
44,,Right-Back,,,,
45,21,Kiko FemeníaK. FemeníaRight-Back,Kiko Femenía,"Feb 2, 1991 (31)",,€3.00m
46,,Kiko FemeníaK. Femenía,,,,
47,,Right-Back,,,,
48,39,Edo KayembeE. KayembeDefensive Midfield,Edo Kayembe,"Jun 3, 1998 (24)",,€3.00m
49,,Edo KayembeE. Kayembe,,,,
50,,Defensive Midfield,,,,
51,6,Imrân LouzaI. LouzaCentral Midfield,Imrân Louza,"May 1, 1999 (23)",,€10.00m
52,,Imrân LouzaI. Louza,,,,
53,,Central Midfield,,,,
54,19,Moussa SissokoM. Sissoko Central Midfield,Moussa Sissoko,"Aug 16, 1989 (32)",,€5.00m
55,,Moussa SissokoM. Sissoko,,,,
56,,Central Midfield,,,,
57,-,Tom Dele-BashiruT. Dele-BashiruCentral Midfield,Tom Dele-Bashiru,"Sep 17, 1999 (22)",,€2.50m
58,,Tom Dele-BashiruT. Dele-Bashiru,,,,
59,,Central Midfield,,,,
60,20,Domingos QuinaD. QuinaCentral Midfield,Domingos Quina,"Nov 18, 1999 (22)",,€2.50m
61,,Domingos QuinaD. Quina,,,,
62,,Central Midfield,,,,
63,8,Tom CleverleyT. CleverleyCentral Midfield,Tom Cleverley,"Aug 12, 1989 (32)",,€2.00m
64,,Tom CleverleyT. Cleverley,,,,
65,,Central Midfield,,,,
66,33,Juraj KuckaJ. KuckaCentral Midfield,Juraj Kucka,"Feb 26, 1987 (35)",,€2.00m
67,,Juraj KuckaJ. Kucka,,,,
68,,Central Midfield,,,,
69,16,Dan GoslingD. GoslingCentral Midfield,Dan Gosling,"Feb 1, 1990 (32)",,€1.00m
70,,Dan GoslingD. Gosling,,,,
71,,Central Midfield,,,,
72,12,Ken SemaKen SemaLeft Midfield,Ken Sema,"Sep 30, 1993 (28)",,€3.00m
73,,Ken SemaKen Sema,,,,
74,,Left Midfield,,,,
75,34,Kwadwo BaahK. BaahLeft Winger,Kwadwo Baah,"Jan 27, 2003 (19)",,€800Th.
76,,Kwadwo BaahK. Baah,,,,
77,,Left Winger,,,,
78,23,Ismaïla SarrI. SarrRight Winger,Ismaïla Sarr,"Feb 25, 1998 (24)",,€27.00m
79,,Ismaïla SarrI. Sarr,,,,
80,,Right Winger,,,,
81,28,Samuel KaluS. KaluRight Winger,Samuel Kalu,"Aug 26, 1997 (24)",,€5.50m
82,,Samuel KaluS. Kalu,,,,
83,,Right Winger,,,,
84,-,Philip ZinckernagelP. ZinckernagelRight Winger,Philip Zinckernagel,"Dec 16, 1994 (27)",,€3.00m
85,,Philip ZinckernagelP. Zinckernagel,,,,
86,,Right Winger,,,,
87,7,Joshua KingJ. KingSecond Striker,Joshua King,"Jan 15, 1992 (30)",,€8.00m
88,,Joshua KingJ. King,,,,
89,,Second Striker,,,,
90,10,João PedroJoão PedroCentre-Forward,João Pedro,"Sep 26, 2001 (20)",,€10.00m
91,,João PedroJoão Pedro,,,,
92,,Centre-Forward,,,,
93,29,Cucho HernándezC. HernándezCentre-Forward,Cucho Hernández,"Apr 20, 1999 (23)",,€9.00m
94,,Cucho HernándezC. Hernández,,,,
95,,Centre-Forward,,,,
96,25,Emmanuel DennisE. DennisCentre-Forward,Emmanuel Dennis,"Nov 15, 1997 (24)",,€8.00m
97,,Emmanuel DennisE. Dennis,,,,
98,,Centre-Forward,,,,
99,-,Andre GrayA. GrayCentre-Forward,Andre Gray,"Jun 26, 1991 (30)",,€2.00m
100,,Andre GrayA. Gray,,,,
101,,Centre-Forward,,,,
0,28,Angus GunnA. GunnGoalkeeper,Angus Gunn,"Jan 22, 1996 (26)",,€3.00m
1,,Angus GunnA. Gunn,,,,
2,,Goalkeeper,,,,
3,1,Tim KrulTim Krul Goalkeeper,Tim Krul,"Apr 3, 1988 (34)",,€2.00m
4,,Tim KrulTim Krul,,,,
5,,Goalkeeper,,,,
6,-,Daniel BardenD. BardenGoalkeeper,Daniel Barden,"Jan 2, 2001 (21)",,€250Th.
7,,Daniel BardenD. Barden,,,,
8,,Goalkeeper,,,,
9,33,Michael McGovernM. McGovernGoalkeeper,Michael McGovern,"Jul 12, 1984 (37)",,€250Th.
10,,Michael McGovernM. McGovern,,,,
11,,Goalkeeper,,,,
12,-,Aston OxboroughA. OxboroughGoalkeeper,Aston Oxborough,"May 9, 1998 (24)",,€100Th.
13,,Aston OxboroughA. Oxborough,,,,
14,,Goalkeeper,,,,
15,15,Ozan KabakO. KabakCentre-Back,Ozan Kabak,"Mar 25, 2000 (22)",,€13.00m
16,,Ozan KabakO. Kabak,,,,
17,,Centre-Back,,,,
18,4,Ben GibsonB. GibsonCentre-Back,Ben Gibson,"Jan 15, 1993 (29)",,€7.00m
19,,Ben GibsonB. Gibson,,,,
20,,Centre-Back,,,,
21,5,Grant HanleyG. Hanley Centre-Back,Grant Hanley,"Nov 20, 1991 (30)",,€4.00m
22,,Grant HanleyG. Hanley,,,,
23,,Centre-Back,,,,
24,6,Christoph ZimmermannC. ZimmermannCentre-Back,Christoph Zimmermann,"Jan 12, 1993 (29)",,€1.50m
25,,Christoph ZimmermannC. Zimmermann,,,,
26,,Centre-Back,,,,
27,44,Andrew OmobamideleA. OmobamideleCentre-Back,Andrew Omobamidele,"Jun 23, 2002 (19)",,€1.20m
28,,Andrew OmobamideleA. Omobamidele,,,,
29,,Centre-Back,,,,
30,-,Rocky BushiriR. BushiriCentre-Back,Rocky Bushiri,"Nov 30, 1999 (22)",,€600Th.
31,,Rocky BushiriR. Bushiri,,,,
32,,Centre-Back,,,,
33,-,Akin FamewoA. FamewoCentre-Back,Akin Famewo,"Nov 9, 1998 (23)",,€100Th.
34,,Akin FamewoA. Famewo,,,,
35,,Centre-Back,,,,
36,30,Dimitrios GiannoulisD. GiannoulisLeft-Back,Dimitrios Giannoulis,"Oct 17, 1995 (26)",,€7.00m
37,,Dimitrios GiannoulisD. Giannoulis,,,,
38,,Left-Back,,,,
39,-,Sam McCallumS. McCallumLeft-Back,Sam McCallum,"Sep 2, 2000 (21)",,€3.00m
40,,Sam McCallumS. McCallum,,,,
41,,Left-Back,,,,
42,2,Max AaronsM. AaronsRight-Back,Max Aarons,"Jan 4, 2000 (22)",,€22.00m
43,,Max AaronsM. Aarons,,,,
44,,Right-Back,,,,
45,3,Sam ByramSam ByramRight-Back,Sam Byram,"Sep 16, 1993 (28)",,€2.00m
46,,Sam ByramSam Byram,,,,
47,,Right-Back,,,,
48,-,Bali MumbaB. MumbaRight-Back,Bali Mumba,"Oct 8, 2001 (20)",,€400Th.
49,,Bali MumbaB. Mumba,,,,
50,,Right-Back,,,,
51,16,Mathias NormannM. NormannDefensive Midfield,Mathias Normann,"May 28, 1996 (26)",,€11.00m
52,,Mathias NormannM. Normann,,,,
53,,Defensive Midfield,,,,
54,19,Jacob Lungi SörensenJ. Lungi SörensenDefensive Midfield,Jacob Lungi Sörensen,"Mar 3, 1998 (24)",,€1.80m
55,,Jacob Lungi SörensenJ. Lungi Sörensen,,,,
56,,Defensive Midfield,,,,
57,20,Pierre Lees-MelouP. Lees-MelouCentral Midfield,Pierre Lees-Melou,"May 25, 1993 (29)",,€6.00m
58,,Pierre Lees-MelouP. Lees-Melou,,,,
59,,Central Midfield,,,,
60,23,Kenny McLeanK. McLeanCentral Midfield,Kenny McLean,"Jan 8, 1992 (30)",,€3.00m
61,,Kenny McLeanK. McLean,,,,
62,,Central Midfield,,,,
63,7,Lukas RuppL. RuppCentral Midfield,Lukas Rupp,"Jan 8, 1991 (31)",,€1.80m
64,,Lukas RuppL. Rupp,,,,
65,,Central Midfield,,,,
66,-,Daniel AdsheadD. AdsheadCentral Midfield,Daniel Adshead,"Sep 2, 2001 (20)",,€200Th.
67,,Daniel AdsheadD. Adshead,,,,
68,,Central Midfield,,,,
69,-,Todd CantwellT. CantwellLeft Midfield,Todd Cantwell,"Feb 27, 1998 (24)",,€18.00m
70,,Todd CantwellT. Cantwell,,,,
71,,Left Midfield,,,,
72,10,Kieran DowellK. DowellAttacking Midfield,Kieran Dowell,"Oct 10, 1997 (24)",,€3.00m
73,,Kieran DowellK. Dowell,,,,
74,,Attacking Midfield,,,,
75,-,Danel SinaniD. SinaniAttacking Midfield,Danel Sinani,"Apr 5, 1997 (25)",,€1.50m
76,,Danel SinaniD. Sinani,,,,
77,,Attacking Midfield,,,,
78,46,Jonathan RoweJ. RoweAttacking Midfield,Jonathan Rowe,"Apr 30, 2003 (19)",,
79,,Jonathan RoweJ. Rowe,,,,
80,,Attacking Midfield,,,,
81,18,Christos TzolisC. TzolisLeft Winger,Christos Tzolis,"Jan 30, 2002 (20)",,€9.00m
82,,Christos TzolisC. Tzolis,,,,
83,,Left Winger,,,,
84,11,Przemyslaw PlachetaP. PlachetaLeft Winger,Przemyslaw Placheta,"Mar 23, 1998 (24)",,€2.00m
85,,Przemyslaw PlachetaP. Placheta,,,,
86,,Left Winger,,,,
87,-,Onel HernándezO. HernándezLeft Winger,Onel Hernández,"Feb 1, 1993 (29)",,€1.50m
88,,Onel HernándezO. Hernández,,,,
89,,Left Winger,,,,
90,-,Josh MartinJ. MartinLeft Winger,Josh Martin,"Sep 9, 2001 (20)",,€1.00m
91,,Josh MartinJ. Martin,,,,
92,,Left Winger,,,,
93,17,Milot RashicaM. RashicaRight Winger,Milot Rashica,"Jun 28, 1996 (25)",,€8.00m
94,,Milot RashicaM. Rashica,,,,
95,,Right Winger,,,,
96,24,Josh SargentJ. Sargent Centre-Forward,Josh Sargent,"Feb 20, 2000 (22)",,€8.00m
97,,Josh SargentJ. Sargent,,,,
98,,Centre-Forward,,,,
99,22,Teemu PukkiT. PukkiCentre-Forward,Teemu Pukki,"Mar 29, 1990 (32)",,€5.00m
100,,Teemu PukkiT. Pukki,,,,
101,,Centre-Forward,,,,
102,35,Adam IdahAdam Idah Centre-Forward,Adam Idah,"Feb 11, 2001 (21)",,€3.00m
103,,Adam IdahAdam Idah,,,,
104,,Centre-Forward,,,,
105,-,Jordan HugillJ. HugillCentre-Forward,Jordan Hugill,"Jun 4, 1992 (30)",,€1.80m
106,,Jordan HugillJ. Hugill,,,,
107,,Centre-Forward,,,,
108,-,Sebastian SotoS. SotoCentre-Forward,Sebastian Soto,"Jul 28, 2000 (21)",,€500Th.
109,,Sebastian SotoS. Soto,,,,
110,,Centre-Forward,,,,
