,#,player,Unnamed: 2,Date of birth / Age,Nat.,Market value
12,2,Erik Palmer-BrownE. Palmer-BrownCentre-Back,Erik Palmer-Brown,"Apr 24, 1997 (25)",,€3.00m
13,,Erik Palmer-BrownE. Palmer-Brown,,,,
14,,Centre-Back,,,,
15,17,Yoann SalmierY. SalmierCentre-Back,Yoann Salmier,"Nov 21, 1992 (29)",,€2.00m
16,,Yoann SalmierY. Salmier,,,,
17,,Centre-Back,,,,
18,23,Adil RamiAdil Rami Centre-Back,Adil Rami,"Dec 27, 1985 (36)",,€400Th.
19,,Adil RamiAdil Rami,,,,
20,,Centre-Back,,,,
21,35,Tanguy ZoukrouT. ZoukrouCentre-Back,Tanguy Zoukrou,"May 7, 2003 (19)",,€400Th.
22,,Tanguy ZoukrouT. Zoukrou,,,,
23,,Centre-Back,,,,
24,12,Abdu ContéA. ContéLeft-Back,Abdu Conté,"Mar 24, 1998 (24)",,€3.00m
25,,Abdu ContéA. Conté,,,,
26,,Left-Back,,,,
27,22,Yasser LarouciY. LarouciLeft-Back,Yasser Larouci,"Jan 1, 2001 (21)",,€2.50m
28,,Yasser LarouciY. Larouci,,,,
29,,Left-Back,,,,
30,3,Youssouf KonéY. Koné Left-Back,Youssouf Koné,"Jul 5, 1995 (26)",,€2.00m
31,,Youssouf KonéY. Koné,,,,
32,,Left-Back,,,,
33,4,Giulian BianconeG. BianconeRight-Back,Giulian Biancone,"Mar 31, 2000 (22)",,€4.00m
34,,Giulian BianconeG. Biancone,,,,
35,,Right-Back,,,,
36,29,Issa KaboréI. KaboréRight-Back,Issa Kaboré,"May 12, 2001 (21)",,€4.00m
37,,Issa KaboréI. Kaboré,,,,
38,,Right-Back,,,,
39,19,Oualid El HajjamO. El HajjamRight-Back,Oualid El Hajjam,"Feb 19, 1991 (31)",,€1.00m
40,,Oualid El HajjamO. El Hajjam,,,,
41,,Right-Back,,,,
42,-,Benrandy AbdallahB. AbdallahRight-Back,Benrandy Abdallah,"Jul 1, 1999 (22)",,€150Th.
43,,Benrandy AbdallahB. Abdallah,,,,
44,,Right-Back,,,,
45,10,Florian TardieuF. TardieuDefensive Midfield,Florian Tardieu,"Apr 22, 1992 (30)",,€3.00m
46,,Florian TardieuF. Tardieu,,,,
47,,Defensive Midfield,,,,
48,6,Rominigue KouaméR. KouaméCentral Midfield,Rominigue Kouamé,"Dec 17, 1996 (25)",,€5.00m
49,,Rominigue KouaméR. Kouamé,,,,
50,,Central Midfield,,,,
51,24,Xavier ChavalerinX. ChavalerinCentral Midfield,Xavier Chavalerin,"Mar 7, 1991 (31)",,€3.50m
52,,Xavier ChavalerinX. Chavalerin,,,,
53,,Central Midfield,,,,
54,31,MetinhoMetinhoCentral Midfield,Metinho,"Apr 23, 2003 (19)",,€3.00m
55,,MetinhoMetinho,,,,
56,,Central Midfield,,,,
57,5,Tristan DingoméT. DingoméCentral Midfield,Tristan Dingomé,"Feb 17, 1991 (31)",,€1.50m
58,,Tristan DingoméT. Dingomé,,,,
59,,Central Midfield,,,,
60,27,Brandon DominguèsB. DominguèsCentral Midfield,Brandon Dominguès,"Jun 6, 2000 (22)",,€600Th.
61,,Brandon DominguèsB. Dominguès,,,,
62,,Central Midfield,,,,
63,15,Karim AzamoumK. AzamoumCentral Midfield,Karim Azamoum,"Jan 17, 1990 (32)",,€400Th.
64,,Karim AzamoumK. Azamoum,,,,
65,,Central Midfield,,,,
66,20,Renaud RipartR. RipartAttacking Midfield,Renaud Ripart,"Mar 14, 1993 (29)",,€4.00m
67,,Renaud RipartR. Ripart,,,,
68,,Attacking Midfield,,,,
69,14,Dylan ChambostD. ChambostAttacking Midfield,Dylan Chambost,"Aug 19, 1997 (24)",,€1.20m
70,,Dylan ChambostD. Chambost,,,,
71,,Attacking Midfield,,,,
72,18,Luka IlicLuka IlicAttacking Midfield,Luka Ilic,"Jul 2, 1999 (22)",,€700Th.
73,,Luka IlicLuka Ilic,,,,
74,,Attacking Midfield,,,,
75,25,Mama BaldéM. BaldéRight Winger,Mama Baldé,"Nov 6, 1995 (26)",,€4.50m
76,,Mama BaldéM. Baldé,,,,
77,,Right Winger,,,,
78,28,Nassim ChadliN. ChadliRight Winger,Nassim Chadli,"Jul 28, 2001 (20)",,€500Th.
79,,Nassim ChadliN. Chadli,,,,
80,,Right Winger,,,,
81,13,Iké UgboIké UgboCentre-Forward,Iké Ugbo,"Sep 21, 1998 (23)",,€5.00m
82,,Iké UgboIké Ugbo,,,,
83,,Centre-Forward,,,,
84,26,Lebo MothibaL. MothibaCentre-Forward,Lebo Mothiba,"Jan 28, 1996 (26)",,€2.00m
85,,Lebo MothibaL. Mothiba,,,,
86,,Centre-Forward,,,,
87,9,Hyun-jun SukH. SukCentre-Forward,Hyun-jun Suk,"Jun 29, 1991 (30)",,€1.00m
88,,Hyun-jun SukH. Suk,,,,
89,,Centre-Forward,,,,
90,7,Yoann TouzgharY. TouzgharCentre-Forward,Yoann Touzghar,"Nov 28, 1986 (35)",,€600Th.
91,,Yoann TouzgharY. Touzghar,,,,
92,,Centre-Forward,,,,
0,40.0,Etienne GreenE. GreenGoalkeeper,Etienne Green,"Jul 19, 2000 (21)",,€7.00m
1,,Etienne GreenE. Green,,,,
2,,Goalkeeper,,,,
3,50.0,Paul BernardoniP. BernardoniGoalkeeper,Paul Bernardoni,"Apr 18, 1997 (25)",,€7.00m
4,,Paul BernardoniP. Bernardoni,,,,
5,,Goalkeeper,,,,
6,16.0,Boubacar FallB. FallGoalkeeper,Boubacar Fall,"Feb 3, 2001 (21)",,€300Th.
7,,Boubacar FallB. Fall,,,,
8,,Goalkeeper,,,,
9,2.0,Harold MoukoudiH. MoukoudiCentre-Back,Harold Moukoudi,"Nov 27, 1997 (24)",,€4.00m
10,,Harold MoukoudiH. Moukoudi,,,,
11,,Centre-Back,,,,
12,4.0,Saïdou SowS. SowCentre-Back,Saïdou Sow,"Jul 4, 2002 (19)",,€4.00m
13,,Saïdou SowS. Sow,,,,
14,,Centre-Back,,,,
15,3.0,Mickaël NadeM. NadeCentre-Back,Mickaël Nade,"Mar 4, 1999 (23)",,€2.50m
16,,Mickaël NadeM. Nade,,,,
17,,Centre-Back,,,,
18,5.0,Timothée KolodziejczakT. KolodziejczakCentre-Back,Timothée Kolodziejczak,"Oct 1, 1991 (30)",,€2.50m
19,,Timothée KolodziejczakT. Kolodziejczak,,,,
20,,Centre-Back,,,,
21,22.0,Eliaquim MangalaE. MangalaCentre-Back,Eliaquim Mangala,"Feb 13, 1991 (31)",,€1.80m
22,,Eliaquim MangalaE. Mangala,,,,
23,,Centre-Back,,,,
24,13.0,Miguel TraucoM. TraucoLeft-Back,Miguel Trauco,"Aug 25, 1992 (29)",,€1.80m
25,,Miguel TraucoM. Trauco,,,,
26,,Left-Back,,,,
27,11.0,Gabriel SilvaGabriel SilvaLeft-Back,Gabriel Silva,"May 13, 1991 (31)",,€1.20m
28,,Gabriel SilvaGabriel Silva,,,,
29,,Left-Back,,,,
30,27.0,Yvann MaçonY. MaçonRight-Back,Yvann Maçon,"Oct 1, 1998 (23)",,€4.50m
31,,Yvann MaçonY. Maçon,,,,
32,,Right-Back,,,,
33,14.0,Falaye SackoF. SackoRight-Back,Falaye Sacko,"May 1, 1995 (27)",,€4.00m
34,,Falaye SackoF. Sacko,,,,
35,,Right-Back,,,,
36,6.0,Lucas Gourna-DouathL. Gourna-DouathDefensive Midfield,Lucas Gourna-Douath,"Aug 5, 2003 (18)",,€10.00m
37,,Lucas Gourna-DouathL. Gourna-Douath,,,,
38,,Defensive Midfield,,,,
39,19.0,Yvan NeyouY. NeyouDefensive Midfield,Yvan Neyou,"Jan 3, 1997 (25)",,€3.00m
40,,Yvan NeyouY. Neyou,,,,
41,,Defensive Midfield,,,,
42,25.0,Assane DiousséA. DiousséDefensive Midfield,Assane Dioussé,"Sep 20, 1997 (24)",,€1.00m
43,,Assane DiousséA. Dioussé,,,,
44,,Defensive Midfield,,,,
45,8.0,Mahdi CamaraM. CamaraCentral Midfield,Mahdi Camara,"Jun 30, 1998 (23)",,€6.00m
46,,Mahdi CamaraM. Camara,,,,
47,,Central Midfield,,,,
48,28.0,Zaydou YoussoufZ. YoussoufCentral Midfield,Zaydou Youssouf,"Jul 11, 1999 (22)",,€4.00m
49,,Zaydou YoussoufZ. Youssouf,,,,
50,,Central Midfield,,,,
51,29.0,Aimen MoueffekA. MoueffekCentral Midfield,Aimen Moueffek,"Apr 9, 2001 (21)",,€1.50m
52,,Aimen MoueffekA. Moueffek,,,,
53,,Central Midfield,,,,
54,17.0,Adil AouchicheA. AouchicheAttacking Midfield,Adil Aouchiche,"Jul 15, 2002 (19)",,€6.00m
55,,Adil AouchicheA. Aouchiche,,,,
56,,Attacking Midfield,,,,
57,7.0,Ryad BoudebouzR. BoudebouzAttacking Midfield,Ryad Boudebouz,"Feb 19, 1990 (32)",,€2.00m
58,,Ryad BoudebouzR. Boudebouz,,,,
59,,Attacking Midfield,,,,
60,15.0,Bilal BenkhedimB. BenkhedimAttacking Midfield,Bilal Benkhedim,"Apr 20, 2001 (21)",,€400Th.
61,,Bilal BenkhedimB. Benkhedim,,,,
62,,Attacking Midfield,,,,
63,20.0,Denis BouangaD. BouangaLeft Winger,Denis Bouanga,"Nov 11, 1994 (27)",,€8.00m
64,,Denis BouangaD. Bouanga,,,,
65,,Left Winger,,,,
66,18.0,Arnaud NordinA. NordinLeft Winger,Arnaud Nordin,"Jun 17, 1998 (23)",,€4.00m
67,,Arnaud NordinA. Nordin,,,,
68,,Left Winger,,,,
69,26.0,Bakary SakoB. SakoLeft Winger,Bakary Sako,"Apr 26, 1988 (34)",,€400Th.
70,,Bakary SakoB. Sako,,,,
71,,Left Winger,,,,
72,9.0,Sada ThioubS. ThioubRight Winger,Sada Thioub,"Jun 1, 1995 (27)",,€2.00m
73,,Sada ThioubS. Thioub,,,,
74,,Right Winger,,,,
75,30.0,Maxence RiveraM. RiveraRight Winger,Maxence Rivera,"May 30, 2002 (20)",,€600Th.
76,,Maxence RiveraM. Rivera,,,,
77,,Right Winger,,,,
78,10.0,Wahbi KhazriW. Khazri Centre-Forward,Wahbi Khazri,"Feb 8, 1991 (31)",,€4.00m
79,,Wahbi KhazriW. Khazri,,,,
80,,Centre-Forward,,,,
81,31.0,Enzo CrivelliE. CrivelliCentre-Forward,Enzo Crivelli,"Feb 6, 1995 (27)",,€1.80m
82,,Enzo CrivelliE. Crivelli,,,,
83,,Centre-Forward,,,,
84,21.0,Romain HamoumaR. HamoumaCentre-Forward,Romain Hamouma,"Mar 29, 1987 (35)",,€1.00m
85,,Romain HamoumaR. Hamouma,,,,
86,,Centre-Forward,,,,
0,40.0,Ouparine DjocoO. DjocoGoalkeeper,Ouparine Djoco,"Apr 22, 1998 (24)",,€1.80m
1,,Ouparine DjocoO. Djoco,,,,
2,,Goalkeeper,,,,
3,1.0,Arthur DesmasA. DesmasGoalkeeper,Arthur Desmas,"Apr 7, 1994 (28)",,€1.20m
4,,Arthur DesmasA. Desmas,,,,
5,,Goalkeeper,,,,
6,16.0,Lucas MargueronL. MargueronGoalkeeper,Lucas Margueron,"Feb 12, 2001 (21)",,€150Th.
7,,Lucas MargueronL. Margueron,,,,
8,,Goalkeeper,,,,
9,4.0,Cédric HountondjiC. HountondjiCentre-Back,Cédric Hountondji,"Jan 19, 1994 (28)",,€3.00m
10,,Cédric HountondjiC. Hountondji,,,,
11,,Centre-Back,,,,
12,36.0,Alidu SeiduA. SeiduCentre-Back,Alidu Seidu,"Jun 4, 2000 (22)",,€2.00m
13,,Alidu SeiduA. Seidu,,,,
14,,Centre-Back,,,,
15,5.0,Jean-Claude BillongJ. BillongCentre-Back,Jean-Claude Billong,"Dec 28, 1993 (28)",,€1.00m
16,,Jean-Claude BillongJ. Billong,,,,
17,,Centre-Back,,,,
18,21.0,Florent OgierF. Ogier Centre-Back,Florent Ogier,"Mar 21, 1989 (33)",,€700Th.
19,,Florent OgierF. Ogier,,,,
20,,Centre-Back,,,,
21,17.0,Josué AlbertJ. AlbertCentre-Back,Josué Albert,"Jan 21, 1992 (30)",,€300Th.
22,,Josué AlbertJ. Albert,,,,
23,,Centre-Back,,,,
24,12.0,Vital NsimbaV. NsimbaLeft-Back,Vital Nsimba,"Jul 8, 1993 (28)",,€2.50m
25,,Vital NsimbaV. Nsimba,,,,
26,,Left-Back,,,,
27,15.0,Arial MendyA. MendyLeft-Back,Arial Mendy,"Nov 7, 1994 (27)",,€700Th.
28,,Arial MendyA. Mendy,,,,
29,,Left-Back,,,,
30,20.0,Akim ZedadkaA. ZedadkaRight-Back,Akim Zedadka,"May 30, 1995 (27)",,€4.00m
31,,Akim ZedadkaA. Zedadka,,,,
32,,Right-Back,,,,
33,23.0,Jérôme PhojoJ. PhojoRight-Back,Jérôme Phojo,"Apr 15, 1993 (29)",,€300Th.
34,,Jérôme PhojoJ. Phojo,,,,
35,,Right-Back,,,,
36,19.0,Salis Abdul SamedS. Abdul SamedDefensive Midfield,Salis Abdul Samed,"Mar 26, 2000 (22)",,€3.00m
37,,Salis Abdul SamedS. Abdul Samed,,,,
38,,Defensive Midfield,,,,
39,7.0,Yohann MagninY. MagninDefensive Midfield,Yohann Magnin,"Jun 21, 1997 (24)",,€2.00m
40,,Yohann MagninY. Magnin,,,,
41,,Defensive Midfield,,,,
42,22.0,Oriol BusquetsO. BusquetsDefensive Midfield,Oriol Busquets,"Jan 20, 1999 (23)",,€1.20m
43,,Oriol BusquetsO. Busquets,,,,
44,,Defensive Midfield,,,,
45,25.0,Johan GastienJ. GastienDefensive Midfield,Johan Gastien,"Jan 25, 1988 (34)",,€800Th.
46,,Johan GastienJ. Gastien,,,,
47,,Defensive Midfield,,,,
48,2.0,Fred GnalegaF. GnalegaDefensive Midfield,Fred Gnalega,"Oct 8, 2001 (20)",,€150Th.
49,,Fred GnalegaF. Gnalega,,,,
50,,Defensive Midfield,,,,
51,6.0,Saîf-Eddine KhaouiS. KhaouiAttacking Midfield,Saîf-Eddine Khaoui,"Apr 27, 1995 (27)",,€1.50m
52,,Saîf-Eddine KhaouiS. Khaoui,,,,
53,,Attacking Midfield,,,,
54,8.0,Jason BerthomierJ. BerthomierAttacking Midfield,Jason Berthomier,"Jan 6, 1990 (32)",,€1.20m
55,,Jason BerthomierJ. Berthomier,,,,
56,,Attacking Midfield,,,,
57,29.0,Naël JabyN. JabyAttacking Midfield,Naël Jaby,"Apr 20, 2001 (21)",,€250Th.
58,,Naël JabyN. Jaby,,,,
59,,Attacking Midfield,,,,
60,10.0,Lucas Da CunhaL. Da CunhaLeft Winger,Lucas Da Cunha,"Jun 9, 2001 (20)",,€4.00m
61,,Lucas Da CunhaL. Da Cunha,,,,
62,,Left Winger,,,,
63,18.0,Elbasan RashaniE. RashaniLeft Winger,Elbasan Rashani,"May 9, 1993 (29)",,€2.50m
64,,Elbasan RashaniE. Rashani,,,,
65,,Left Winger,,,,
66,11.0,Jim AllevinahJ. AllevinahLeft Winger,Jim Allevinah,"Feb 27, 1995 (27)",,€2.00m
67,,Jim AllevinahJ. Allevinah,,,,
68,,Left Winger,,,,
69,24.0,Jodel DossouJ. DossouRight Winger,Jodel Dossou,"Mar 17, 1992 (30)",,€1.80m
70,,Jodel DossouJ. Dossou,,,,
71,,Right Winger,,,,
72,27.0,Mohamed BayoM. BayoCentre-Forward,Mohamed Bayo,"Jun 4, 1998 (24)",,€12.00m
73,,Mohamed BayoM. Bayo,,,,
74,,Centre-Forward,,,,
75,9.0,Grejohn KyeiG. KyeiCentre-Forward,Grejohn Kyei,"Aug 12, 1995 (26)",,€1.20m
76,,Grejohn KyeiG. Kyei,,,,
77,,Centre-Forward,,,,
78,26.0,Pierre-Yves HamelP. HamelCentre-Forward,Pierre-Yves Hamel,"Feb 3, 1994 (28)",,€1.20m
79,,Pierre-Yves HamelP. Hamel,,,,
80,,Centre-Forward,,,,
0,1.0,Benoît CostilB. CostilGoalkeeper,Benoît Costil,"Jul 3, 1987 (34)",,€1.50m
1,,Benoît CostilB. Costil,,,,
2,,Goalkeeper,,,,
3,16.0,Gaëtan PoussinG. PoussinGoalkeeper,Gaëtan Poussin,"Jan 13, 1999 (23)",,€1.00m
4,,Gaëtan PoussinG. Poussin,,,,
5,,Goalkeeper,,,,
6,30.0,Davy RouyardD. RouyardGoalkeeper,Davy Rouyard,"Aug 17, 1999 (22)",,€150Th.
7,,Davy RouyardD. Rouyard,,,,
8,,Goalkeeper,,,,
9,40.0,Tidiane MalbecT. MalbecGoalkeeper,Tidiane Malbec,"Nov 3, 2001 (20)",,€150Th.
10,,Tidiane MalbecT. Malbec,,,,
11,,Goalkeeper,,,,
12,5.0,Anel AhmedhodzicA. AhmedhodzicCentre-Back,Anel Ahmedhodzic,"Mar 26, 1999 (23)",,€6.00m
13,,Anel AhmedhodzicA. Ahmedhodzic,,,,
14,,Centre-Back,,,,
15,2.0,Stian GregersenS. GregersenCentre-Back,Stian Gregersen,"May 17, 1995 (27)",,€1.50m
16,,Stian GregersenS. Gregersen,,,,
17,,Centre-Back,,,,
18,4.0,MexerMexerCentre-Back,Mexer,"Sep 8, 1988 (33)",,€1.00m
19,,MexerMexer,,,,
20,,Centre-Back,,,,
21,15.0,MarceloMarceloCentre-Back,Marcelo,"May 20, 1987 (35)",,€1.00m
22,,MarceloMarcelo,,,,
23,,Centre-Back,,,,
24,24.0,Paul BaysseP. BaysseCentre-Back,Paul Baysse,"May 18, 1988 (34)",,€800Th.
25,,Paul BaysseP. Baysse,,,,
26,,Centre-Back,,,,
27,3.0,Abdel MedioubA. MedioubCentre-Back,Abdel Medioub,"Aug 28, 1997 (24)",,€600Th.
28,,Abdel MedioubA. Medioub,,,,
29,,Centre-Back,,,,
30,14.0,Gideon MensahG. MensahLeft-Back,Gideon Mensah,"Jul 18, 1998 (23)",,€2.50m
31,,Gideon MensahG. Mensah,,,,
32,,Left-Back,,,,
33,12.0,Ricardo MangasR. MangasLeft-Back,Ricardo Mangas,"Mar 19, 1998 (24)",,€1.50m
34,,Ricardo MangasR. Mangas,,,,
35,,Left-Back,,,,
36,22.0,Timothée PembéléT. Pembélé Right-Back,Timothée Pembélé,"Sep 9, 2002 (19)",,€6.00m
37,,Timothée PembéléT. Pembélé,,,,
38,,Right-Back,,,,
39,25.0,Enock KwatengE. KwatengRight-Back,Enock Kwateng,"Apr 9, 1997 (25)",,€3.00m
40,,Enock KwatengE. Kwateng,,,,
41,,Right-Back,,,,
42,8.0,Jean OnanaJ. OnanaDefensive Midfield,Jean Onana,"Jan 8, 2000 (22)",,€5.00m
43,,Jean OnanaJ. Onana,,,,
44,,Defensive Midfield,,,,
45,23.0,Josuha GuilavoguiJ. Guilavogui Defensive Midfield,Josuha Guilavogui,"Sep 19, 1990 (31)",,€3.50m
46,,Josuha GuilavoguiJ. Guilavogui,,,,
47,,Defensive Midfield,,,,
48,13.0,FransérgioFransérgioCentral Midfield,Fransérgio,"Oct 18, 1990 (31)",,€2.50m
49,,FransérgioFransérgio,,,,
50,,Central Midfield,,,,
51,6.0,Danylo IgnatenkoD. IgnatenkoCentral Midfield,Danylo Ignatenko,"Mar 13, 1997 (25)",,€1.50m
52,,Danylo IgnatenkoD. Ignatenko,,,,
53,,Central Midfield,,,,
54,27.0,Tom LacouxT. LacouxCentral Midfield,Tom Lacoux,"Jan 25, 2002 (20)",,€800Th.
55,,Tom LacouxT. Lacoux,,,,
56,,Central Midfield,,,,
57,20.0,Issouf SissokhoI. SissokhoCentral Midfield,Issouf Sissokho,"Jan 30, 2002 (20)",,€500Th.
58,,Issouf SissokhoI. Sissokho,,,,
59,,Central Midfield,,,,
60,19.0,Yacine AdliY. AdliAttacking Midfield,Yacine Adli,"Jul 29, 2000 (21)",,€9.00m
61,,Yacine AdliY. Adli,,,,
62,,Attacking Midfield,,,,
63,21.0,Javairô DilrosunJ. DilrosunLeft Winger,Javairô Dilrosun,"Jun 22, 1998 (23)",,€6.00m
64,,Javairô DilrosunJ. Dilrosun,,,,
65,,Left Winger,,,,
66,32.0,Dilane BakwaD. BakwaLeft Winger,Dilane Bakwa,"Aug 26, 2002 (19)",,€400Th.
67,,Dilane BakwaD. Bakwa,,,,
68,,Left Winger,,,,
69,29.0,Alberth ElisA. ElisRight Winger,Alberth Elis,"Feb 12, 1996 (26)",,€6.50m
70,,Alberth ElisA. Elis,,,,
71,,Right Winger,,,,
72,28.0,Rémi OudinR. OudinRight Winger,Rémi Oudin,"Nov 18, 1996 (25)",,€5.00m
73,,Rémi OudinR. Oudin,,,,
74,,Right Winger,,,,
75,17.0,Mehdi ZerkaneM. ZerkaneRight Winger,Mehdi Zerkane,"Jul 15, 1999 (22)",,€1.50m
76,,Mehdi ZerkaneM. Zerkane,,,,
77,,Right Winger,,,,
78,31.0,Amadou TraoréA. TraoréRight Winger,Amadou Traoré,"Mar 7, 2002 (20)",,€400Th.
79,,Amadou TraoréA. Traoré,,,,
80,,Right Winger,,,,
81,18.0,Ui-jo HwangU. Hwang Centre-Forward,Ui-jo Hwang,"Aug 28, 1992 (29)",,€7.00m
82,,Ui-jo HwangU. Hwang,,,,
83,,Centre-Forward,,,,
84,10.0,M'Baye NiangM. NiangCentre-Forward,M'Baye Niang,"Dec 19, 1994 (27)",,€4.00m
85,,M'Baye NiangM. Niang,,,,
86,,Centre-Forward,,,,
87,11.0,Sékou MaraS. MaraCentre-Forward,Sékou Mara,"Jul 30, 2002 (19)",,€3.00m
88,,Sékou MaraS. Mara,,,,
89,,Centre-Forward,,,,
90,7.0,Jimmy BriandJ. BriandCentre-Forward,Jimmy Briand,"Aug 2, 1985 (36)",,€600Th.
91,,Jimmy BriandJ. Briand,,,,
92,,Centre-Forward,,,,
